@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 74\nSize of the tree: 147\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1411,3825,425,407,18,0,95.764706,4.235294,0,0.809417,0.103624,0.196585,42.775295,56.456892,249.607718,3307.022283,-3057.414564,0.587312,7.781229,-7.193917,148.312447,0.34897,59.418214,0.991781,362,0.25,15,0.75,45,0.008219,3,0.960212,0.991781,0.975741,0.81603,0.909749,0.964233,0.957647,0.215866,0.784134,0.042353,0.957006,0.957647,0.955637,0.81603,0.909749,0.953064,0.904537,0.957647,3.237,0.039,2.40625,0.03125,2406.25,31.25,2409196,755810,86010,98.352941,70.941176,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1411,3825,425,410,15,0,96.470588,3.529412,0,0.84472,0.095576,0.201485,39.453508,57.864147,249.607718,2248.419027,-1998.811309,0.587312,5.290398,-4.703085,146.391435,0.34445,58.648601,0.991781,362,0.2,12,0.8,48,0.008219,3,0.967914,0.991781,0.979702,0.848411,0.87774,0.958798,0.964706,0.172925,0.827075,0.035294,0.96414,0.964706,0.96349,0.848411,0.87774,0.942445,0.922284,0.964706,2.837,0.044,2.484375,0.046875,2484.375,46.875,2363402,755810,86010,97.647059,66.117647,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1411,3825,425,408,17,0,96,4,0,0.824017,0.098988,0.188781,40.861868,54.215752,249.607718,91.066826,158.540892,0.587312,0.214275,0.373037,156.246058,0.367638,62.596645,0.989041,361,0.216667,13,0.783333,47,0.010959,4,0.965241,0.989041,0.976996,0.827616,0.951758,0.987079,0.96,0.187626,0.812374,0.04,0.959075,0.96,0.958622,0.827616,0.951758,0.975917,0.911921,0.96,2.652,0.026,2.484375,0.03125,2484.375,31.25,2462447,755810,86010,99.058824,70.588235,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1411,3825,425,413,12,0,97.176471,2.823529,0,0.874847,0.096824,0.187347,39.968288,53.803981,249.607718,99.887597,149.720121,0.587312,0.23503,0.352283,151.464255,0.356386,60.680918,0.99726,364,0.183333,11,0.816667,49,0.00274,1,0.970667,0.99726,0.983784,0.879644,0.914429,0.971029,0.971765,0.157838,0.842162,0.028235,0.971984,0.971765,0.970672,0.879644,0.914429,0.959952,0.937346,0.971765,3.638,0.038,2.46875,0.03125,2468.75,31.25,2387746,755810,86010,98.588235,69.294118,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,408,17,0,96,4,0,0.821362,0.102282,0.20027,42.221664,57.515139,249.607718,104.613181,144.994537,0.587312,0.246149,0.341164,143.999004,0.338821,57.690125,0.991781,362,0.233333,14,0.766667,46,0.008219,3,0.962766,0.991781,0.977058,0.826905,0.916689,0.976647,0.96,0.201553,0.798447,0.04,0.959379,0.96,0.958279,0.826905,0.916689,0.96113,0.910547,0.96,3.197,0.033,2.34375,0.03125,2343.75,31.25,2396633,755810,86010,98.117647,69.882353,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,405,20,0,95.294118,4.705882,0,0.784973,0.100447,0.200848,41.464064,57.681244,249.607718,102.015598,147.59212,0.587312,0.240037,0.347276,146.918176,0.34569,58.859629,0.991781,362,0.283333,17,0.716667,43,0.008219,3,0.955145,0.991781,0.973118,0.79402,0.926416,0.979566,0.952941,0.244494,0.755506,0.047059,0.95227,0.952941,0.950276,0.79402,0.926416,0.964396,0.89222,0.952941,2.969,0.05,2.484375,0.03125,2484.375,31.25,2409194,755810,86010,98.588235,68.117647,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,403,22,0,94.823529,5.176471,0,0.755938,0.109341,0.217652,45.135513,62.507149,249.607718,1181.187933,-931.580215,0.587312,2.779266,-2.191953,136.640521,0.321507,54.742106,0.994521,363,0.333333,20,0.666667,40,0.005479,2,0.947781,0.994521,0.970588,0.771476,0.919155,0.975332,0.948235,0.287048,0.712952,0.051765,0.94843,0.948235,0.944291,0.771476,0.919155,0.958136,0.877451,0.948235,2.74,0.038,2.4375,0.015625,2437.5,15.625,2374495,755810,86010,98.588235,69.882353,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,412,13,0,96.941176,3.058824,0,0.867395,0.098,0.185985,40.453929,53.412655,249.607718,1163.068963,-913.461245,0.587312,2.736633,-2.149321,155.587885,0.366089,62.332962,0.991781,362,0.166667,10,0.833333,50,0.008219,3,0.973118,0.991781,0.982361,0.869614,0.925228,0.974037,0.969412,0.144298,0.855702,0.030588,0.968922,0.969412,0.96861,0.869614,0.925228,0.963612,0.933658,0.969412,2.646,0.041,2.40625,0.046875,2406.25,46.875,2404074,755810,86010,98.588235,70,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,411,14,0,96.705882,3.294118,0,0.851769,0.096729,0.182896,39.929437,52.525671,249.607718,92.677246,156.930472,0.587312,0.218064,0.369248,156.481664,0.368192,62.691036,0.99726,364,0.216667,13,0.783333,47,0.00274,1,0.965517,0.99726,0.981132,0.858728,0.936142,0.979606,0.967059,0.186465,0.813535,0.032941,0.967444,0.967059,0.965495,0.858728,0.936142,0.969678,0.925751,0.967059,2.679,0.029,2.40625,0.03125,2406.25,31.25,2415433,755810,86010,98.823529,69.529412,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,405,20,0,95.294118,4.705882,0,0.788125,0.098918,0.194618,41.087378,56.285477,247.001707,3302.617346,-3055.615639,0.58118,7.770864,-7.189684,145.692388,0.342806,58.984365,0.986339,361,0.254237,15,0.745763,44,0.013661,5,0.960106,0.986339,0.973046,0.792585,0.916505,0.968894,0.952941,0.22084,0.77916,0.047059,0.951479,0.952941,0.95108,0.792585,0.916505,0.956103,0.89393,0.952941,2.619,0.036,2.40625,0.03125,2406.25,31.25,2394475,755810,86010,98.823529,69.411765,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,405,20,0,95.294118,4.705882,0,0.777929,0.094329,0.198483,39.181565,57.403241,247.001707,2239.856582,-1992.854874,0.58118,5.270251,-4.68907,152.131762,0.357957,61.591381,0.994536,364,0.305085,18,0.694915,41,0.005464,2,0.95288,0.994536,0.973262,0.790504,0.899393,0.966033,0.952941,0.26349,0.73651,0.047059,0.952964,0.952941,0.949754,0.790504,0.899393,0.951822,0.888592,0.952941,2.757,0.076,2.296875,0.0625,2296.875,62.5,2353110,755810,86010,98.117647,67.294118,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,406,19,0,95.529412,4.470588,0,0.797289,0.100682,0.196181,41.561192,56.340761,249.607718,1167.446792,-917.839074,0.587312,2.746934,-2.159621,148.505378,0.349424,59.495507,0.991781,362,0.266667,16,0.733333,44,0.008219,3,0.957672,0.991781,0.974428,0.80507,0.925388,0.976701,0.955294,0.23018,0.76982,0.044706,0.954636,0.955294,0.952969,0.80507,0.925388,0.963545,0.898429,0.955294,2.691,0.038,2.484375,0.046875,2484.375,46.875,2400199,755810,86010,98.352941,68.705882,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,407,18,0,95.764706,4.235294,0,0.822876,0.109694,0.204017,45.281205,58.591372,249.607718,2244.765646,-1995.157928,0.587312,5.281802,-4.694489,133.532197,0.314193,53.496822,0.978082,357,0.166667,10,0.833333,50,0.021918,8,0.972752,0.978082,0.97541,0.823035,0.910068,0.967238,0.957647,0.146232,0.853768,0.042353,0.957126,0.957647,0.957346,0.823035,0.910068,0.9532,0.911434,0.957647,2.755,0.026,2.265625,0.03125,2265.625,31.25,2351992,755810,86010,98.588235,70.941176,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,410,15,0,96.470588,3.529412,0,0.839965,0.101294,0.19425,41.813725,55.786228,249.607718,98.078277,151.529441,0.587312,0.230772,0.35654,150.784911,0.354788,60.408754,0.99726,364,0.233333,14,0.766667,46,0.00274,1,0.962963,0.99726,0.979812,0.848162,0.932831,0.982581,0.964706,0.200779,0.799221,0.035294,0.965188,0.964706,0.962871,0.848162,0.932831,0.969394,0.919812,0.964706,2.357,0.037,2.125,0.03125,2125,31.25,2371019,755810,86010,98.352941,70.823529,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,413,12,0,97.176471,2.823529,0,0.876692,0.089859,0.183743,37.093291,52.768954,249.607718,92.395269,157.212449,0.587312,0.217401,0.369912,161.332232,0.379605,64.634312,0.994521,363,0.166667,10,0.833333,50,0.005479,2,0.97319,0.994521,0.98374,0.87967,0.928607,0.980149,0.971765,0.143911,0.856089,0.028235,0.971545,0.971765,0.970909,0.87967,0.928607,0.967501,0.938298,0.971765,2.493,0.024,2.34375,0.03125,2343.75,31.25,2419978,755810,86010,98.352941,67.647059,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,405,20,0,95.294118,4.705882,0,0.781603,0.104282,0.209268,43.047255,60.099205,249.607718,2251.651406,-2002.043688,0.587312,5.298003,-4.710691,143.770908,0.338284,57.598743,0.994521,363,0.3,18,0.7,42,0.005479,2,0.952756,0.994521,0.97319,0.793813,0.886279,0.960121,0.952941,0.258421,0.741579,0.047059,0.953009,0.952941,0.949826,0.793813,0.886279,0.943509,0.890441,0.952941,2.215,0.025,2.046875,0.03125,2046.875,31.25,2364706,755810,86010,98.117647,69.529412,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,402,23,0,94.588235,5.411765,0,0.738601,0.105176,0.21772,43.416342,62.52655,249.607718,3327.395255,-3077.787537,0.587312,7.829165,-7.241853,142.120914,0.334402,56.937708,0.99726,364,0.366667,22,0.633333,38,0.00274,1,0.943005,0.99726,0.969374,0.760581,0.863653,0.952927,0.945882,0.315289,0.684711,0.054118,0.947432,0.945882,0.940899,0.760581,0.863653,0.933601,0.868525,0.945882,2.232,0.059,1.984375,0.0625,1984.375,62.5,2361582,755810,86010,97.411765,68.705882,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,407,18,0,95.764706,4.235294,0,0.809417,0.101435,0.191755,41.872002,55.069886,249.607718,1163.634944,-914.027226,0.587312,2.737965,-2.150652,149.428975,0.351598,59.865527,0.991781,362,0.25,15,0.75,45,0.008219,3,0.960212,0.991781,0.975741,0.81603,0.937192,0.979159,0.957647,0.215866,0.784134,0.042353,0.957006,0.957647,0.955637,0.81603,0.937192,0.967665,0.904537,0.957647,2.167,0.03,1.921875,0.03125,1921.875,31.25,2390082,755810,86010,98.823529,71.058824,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,409,16,0,96.235294,3.764706,0,0.830593,0.098612,0.198831,40.706463,57.102011,249.607718,100.003719,149.603999,0.587312,0.235303,0.352009,155.53134,0.365956,62.310309,0.994521,363,0.233333,14,0.766667,46,0.005479,2,0.962865,0.994521,0.978437,0.837379,0.931575,0.982667,0.962353,0.201166,0.798834,0.037647,0.962225,0.962353,0.960566,0.837379,0.931575,0.966466,0.915144,0.962353,2.146,0.035,2.046875,0.03125,2046.875,31.25,2431576,755810,86010,98.823529,69.882353,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,411,14,0,96.705882,3.294118,0,0.856092,0.096541,0.180902,40.100265,52.318527,247.001707,1157.229804,-910.228097,0.58118,2.722894,-2.141713,151.855621,0.357307,61.479583,0.989071,362,0.169492,10,0.830508,49,0.010929,4,0.973118,0.989071,0.98103,0.857725,0.941512,0.979458,0.967059,0.147479,0.852521,0.032941,0.966373,0.967059,0.96631,0.857725,0.941512,0.969861,0.928015,0.967059,2.166,0.03,2.046875,0.03125,2046.875,31.25,2462660,755810,86010,99.058824,70.823529,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20210523.1412,3825,425,405,20,0,95.294118,4.705882,0,0.788125,0.096071,0.187586,39.904797,54.251674,247.001707,91.009316,155.992391,0.58118,0.21414,0.367041,151.903411,0.35742,61.498931,0.986339,361,0.254237,15,0.745763,44,0.013661,5,0.960106,0.986339,0.973046,0.792585,0.944568,0.984601,0.952941,0.22084,0.77916,0.047059,0.951479,0.952941,0.95108,0.792585,0.944568,0.972731,0.89393,0.952941,2.401,0.026,2.078125,0.015625,2078.125,15.625,2456725,755810,86010,98.823529,70.235294,?,-1,?,?,?
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,403,22,0,94.823529,5.176471,0,0.77386,0.074161,0.22196,30.804177,64.192979,247.001707,6532.317421,-6285.315713,0.58118,15.370159,-14.788978,164.644287,0.387398,66.657145,0.978142,358,0.237288,14,0.762712,45,0.021858,8,0.962366,0.978142,0.97019,0.775336,0.925928,0.975374,0.948235,0.207381,0.792619,0.051765,0.946636,0.948235,0.947059,0.775336,0.925928,0.947548,0.886881,0.948235,0.527,0.023,0.4375,0.015625,437.5,15.625,23267,755810,86010,96.235294,51.882353,'Number of leaves: 54\nSize of the tree: 107\n',?,107,54,54
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,401,24,0,94.352941,5.647059,0,0.753301,0.077036,0.229755,31.998471,66.447459,247.001707,14019.938007,-13772.9363,0.58118,32.988089,-32.406909,161.686663,0.380439,65.459735,0.97541,357,0.254237,15,0.745763,44,0.02459,9,0.959677,0.97541,0.96748,0.754738,0.871677,0.955614,0.943529,0.222357,0.777643,0.056471,0.941701,0.943529,0.942246,0.754738,0.871677,0.924383,0.876597,0.943529,0.285,0.002,0.234375,0,234.375,0,24723,755810,86010,96,54.941176,'Number of leaves: 58\nSize of the tree: 115\n',?,115,58,58
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,401,24,0,94.352941,5.647059,0,0.749693,0.075566,0.2285,31.193393,65.622622,249.607718,8676.403159,-8426.795441,0.587312,20.415066,-19.827754,164.681637,0.387486,65.97618,0.980822,358,0.283333,17,0.716667,43,0.019178,7,0.954667,0.980822,0.967568,0.753804,0.862694,0.95036,0.943529,0.246041,0.753959,0.056471,0.941302,0.943529,0.941344,0.753804,0.862694,0.920741,0.874693,0.943529,0.374,0.002,0.3125,0,312.5,0,24723,755810,86010,95.529412,50.941176,'Number of leaves: 58\nSize of the tree: 115\n',?,115,58,58
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,405,20,0,95.294118,4.705882,0,0.800376,0.067707,0.209331,27.949298,60.117338,249.607718,8659.555258,-8409.947539,0.587312,20.375424,-19.788112,175.932672,0.413959,70.483667,0.978082,357,0.2,12,0.8,48,0.021918,8,0.96748,0.978082,0.972752,0.801014,0.877283,0.955134,0.952941,0.174859,0.825141,0.047059,0.951903,0.952941,0.952258,0.801014,0.877283,0.926999,0.900169,0.952941,0.222,0.001,0.140625,0,140.625,0,25087,755810,86010,96,51.294118,'Number of leaves: 59\nSize of the tree: 117\n',?,117,59,59
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,399,26,0,93.882353,6.117647,0,0.728834,0.085886,0.240062,35.453466,68.942864,249.607718,6553.821202,-6304.213484,0.587312,15.420756,-14.833443,153.694919,0.361635,61.574586,0.978082,357,0.3,18,0.7,42,0.021918,8,0.952,0.978082,0.964865,0.732831,0.851142,0.948963,0.938824,0.260741,0.739259,0.061176,0.936188,0.938824,0.936456,0.732831,0.851142,0.913722,0.864251,0.938824,0.155,0.001,0.125,0,125,0,21083,755810,86010,95.294118,56.705882,'Number of leaves: 48\nSize of the tree: 95\n',?,95,48,48
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,401,24,0,94.352941,5.647059,0,0.753385,0.076723,0.235271,31.671006,67.567192,249.607718,11894.778536,-11645.170818,0.587312,27.987714,-27.400402,163.849737,0.385529,65.642897,0.978082,357,0.266667,16,0.733333,44,0.021918,8,0.957105,0.978082,0.96748,0.755943,0.849384,0.951505,0.943529,0.232114,0.767886,0.056471,0.941441,0.943529,0.941819,0.755943,0.849384,0.9125,0.876597,0.943529,0.24,0.001,0.140625,0.015625,140.625,15.625,26543,755810,86010,94.588235,50.941176,'Number of leaves: 63\nSize of the tree: 125\n',?,125,63,63
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,406,19,0,95.529412,4.470588,0,0.803313,0.066076,0.20371,27.275794,58.503253,249.607718,6516.21294,-6266.605221,0.587312,15.332266,-14.744953,179.101328,0.421415,71.753121,0.986301,360,0.233333,14,0.766667,46,0.013699,5,0.962567,0.986301,0.97429,0.806822,0.908767,0.969988,0.955294,0.202326,0.797674,0.044706,0.954011,0.955294,0.953754,0.806822,0.908767,0.942261,0.901559,0.955294,0.128,0.001,0.125,0,125,0,21447,755810,86010,96.470588,51.411765,'Number of leaves: 49\nSize of the tree: 97\n',?,97,49,49
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,398,27,0,93.647059,6.352941,0,0.702836,0.085297,0.245652,35.210263,70.548321,249.607718,7633.318239,-7383.710521,0.587312,17.960749,-17.373437,154.269029,0.362986,61.804591,0.986301,360,0.366667,22,0.633333,38,0.013699,5,0.942408,0.986301,0.963855,0.715471,0.799954,0.940816,0.936471,0.316836,0.683164,0.063529,0.934123,0.936471,0.931951,0.715471,0.799954,0.899971,0.85086,0.936471,0.147,0.001,0.15625,0,156.25,0,23631,755810,86010,94.588235,55.647059,'Number of leaves: 55\nSize of the tree: 109\n',?,109,55,55
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,396,29,0,93.176471,6.823529,0,0.708457,0.089981,0.251183,37.143714,72.136894,249.607718,7634.19938,-7384.591662,0.587312,17.962822,-17.37551,147.747587,0.347641,59.191915,0.967123,353,0.283333,17,0.716667,43,0.032877,12,0.954054,0.967123,0.960544,0.709353,0.847009,0.948946,0.931765,0.247975,0.752025,0.068235,0.929738,0.931765,0.930513,0.709353,0.847009,0.906481,0.854185,0.931765,0.143,0,0.125,0,125,0,22539,755810,86010,94.352941,51.058824,'Number of leaves: 52\nSize of the tree: 103\n',?,103,52,52
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,395,30,0,92.941176,7.058824,0,0.667189,0.089471,0.258991,36.93307,74.379035,249.607718,10851.948269,-10602.34055,0.587312,25.533996,-24.946684,146.422034,0.344522,58.66086,0.983562,359,0.4,24,0.6,36,0.016438,6,0.937337,0.983562,0.959893,0.680902,0.781233,0.926706,0.929412,0.34585,0.65415,0.070588,0.926015,0.929412,0.924033,0.680902,0.781233,0.884625,0.832888,0.929412,0.135,0,0.140625,0,140.625,0,22903,755810,86010,93.882353,50.823529,'Number of leaves: 53\nSize of the tree: 105\n',?,105,53,53
Label_Encoded_Train_Data-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210523.1412,3825,425,396,29,0,93.176471,6.823529,0,0.695114,0.088357,0.253537,36.700691,73.32548,247.001707,9774.144507,-9527.1428,0.58118,22.997987,-22.416807,146.202622,0.344006,59.190936,0.972678,356,0.322034,19,0.677966,40,0.027322,10,0.949333,0.972678,0.960864,0.698247,0.794295,0.929062,0.931765,0.281121,0.718879,0.068235,0.928602,0.931765,0.929362,0.698247,0.794295,0.893127,0.847404,0.931765,0.135,0,0.125,0,125,0,22539,755810,86010,94.117647,51.058824,'Number of leaves: 52\nSize of the tree: 103\n',?,103,52,52
